##Sample=contains best values from all samples: Acrometrix-ready, Colo829-ready, E2813008-38-ready, E7801006-2-ready, E7806007-30-ready, E7814002-16-ready, H1975-ready, Horizon-ready, NA12878-ready, Promega-ready
#Chr	Start	End	Size	Gene	Strand	Feature	Biotype	Min depth	Ave depth	Std dev	W/n 20% of ave depth	1x	5x	10x	25x	50x	100x	500x	1000x	5000x	10000x	50000x
chr3	30647993	30735634	1779	TGFBR2	+	Whole-Gene	protein_coding	31	107.623946037	36.4258069614	0.404721753794	1.0	1.0	1.0	1.0	0.973018549747	0.536256323777	0	0	0	0	0
chr3	41236327	41301587	2346	CTNNB1	+	Whole-Gene	protein_coding	37	83.4778346121	20.08714335	0.627024722933	1.0	1.0	1.0	1.0	0.945439045183	0.223358908781	0	0	0	0	0
chr3	47057918	47205457	7650	SETD2	.	Whole-Gene	protein_coding	18	71.7490196078	26.8907148331	0.556993464052	1.0	1.0	1.0	0.99660130719	0.877385620915	0.101830065359	0	0	0	0	0
chr3	52435028	52444366	2259	BAP1	.	Whole-Gene	protein_coding	66	112.207613988	53.0728934407	0.660911907924	1.0	1.0	1.0	1.0	1.0	0.643647631695	0	0	0	0	0
chr3	52579367	52719933	5115	PBRM1	.	Whole-Gene	protein_coding	24	64.4717497556	22.55904052	0.528836754643	1.0	1.0	1.0	0.997849462366	0.812903225806	0.0942326490714	0	0	0	0	0
chr3	69788585	70017488	1800	MITF	+	Whole-Gene	protein_coding	25	84.2572222222	29.7150532943	0.445555555556	1.0	1.0	1.0	1.0	0.85	0.300555555556	0	0	0	0	0
chr3	89156673	89531284	2883	EPHA3	+	Whole-Gene	protein_coding	34	85.3111342352	19.741653598	0.639264654873	1.0	1.0	1.0	1.0	0.96323274367	0.267776621575	0	0	0	0	0
chr3	121150277	121264853	7773	POLQ	.	Whole-Gene	protein_coding	25	69.6218963077	38.0567198075	0.581886015695	1.0	1.0	1.0	1.0	0.866975427763	0.0791200308761	0	0	0	0	0
chr3	138372859	138553780	3228	PIK3CB	.	Whole-Gene	protein_coding	20	58.8314745973	19.772207918	0.611524163569	1.0	1.0	1.0	0.996902106568	0.706629491945	0.022614622057	0	0	0	0	0
chr3	142168076	142297668	8007	ATR	.	Whole-Gene	protein_coding	16	54.165854877	18.8005623114	0.563881603597	1.0	1.0	1.0	0.979642812539	0.586486824029	0.0133633071063	0	0	0	0	0
chr3	168801286	169381406	3816	MECOM	.	Whole-Gene	protein_coding	94	92.928197065	30.3781561413	0.548480083857	0.97641509434	0.97641509434	0.97641509434	0.97641509434	0.952568134172	0.430031446541	0	0	0	0	0
chr3	176737142	176915261	1545	TBL1XR1	.	Whole-Gene	protein_coding	42	76.3818770227	18.3453778663	0.739158576052	1.0	1.0	1.0	1.0	0.974110032362	0.108090614887	0	0	0	0	0
chr3	178865901	178957881	3209	PIK3CA	+	Whole-Gene	protein_coding	16	56.8448114677	16.575572981	0.585540666874	1.0	1.0	1.0	0.970707385478	0.72514802119	0	0	0	0	0	0
chr3	186500993	186507689	1227	EIF4A2	+	Whole-Gene	protein_coding	53	118.081499593	48.6367190519	0.61695191524	1.0	1.0	1.0	1.0	1.0	0.645476772616	0	0	0	0	0
chr4	1385339	1389780	1341	CRIPAK	+	Whole-Gene	protein_coding	121	617.80611484	231.143204354	0.612975391499	1.0	1.0	1.0	1.0	1.0	1.0	0.768829231916	0.00820283370619	0	0	0
chr4	1795033	1810599	2578	FGFR3	+	Whole-Gene	protein_coding	19	142.266873545	42.5049747393	0.728083785881	1.0	1.0	1.0	0.99767261443	0.978277734678	0.930566330489	0	0	0	0	0
chr4	55095263	55164414	3374	PDGFRA	+	Whole-Gene	protein_coding	15	53.7780082988	18.7338444775	0.480142264375	0.98132780083	0.98132780083	0.98132780083	0.956135151156	0.640189685833	0	0	0	0	0	0
chr4	54243809	55161439	3357	FIP1L1	+	Whole-Gene	protein_coding	12	50.7700327674	29.5065926192	0.487339886804	1.0	1.0	1.0	0.939529341674	0.51236222818	0.0253202263926	0	0	0	0	0
chr4	55524084	55606881	2931	KIT	+	Whole-Gene	protein_coding	15	50.4206755374	20.5802745117	0.449334698055	1.0	1.0	1.0	0.936540429887	0.483793926987	0.0184237461617	0	0	0	0	0
chr4	55944643	55991756	4071	KDR	.	Whole-Gene	protein_coding	16	50.199950872	16.891530787	0.498403340703	1.0	1.0	1.0	0.938344387128	0.481699828052	0.0137558339474	0	0	0	0	0
chr4	84382091	84444501	1452	FAM175A	.	Whole-Gene	protein_coding	27	39.9958677686	29.3980950442	0.480716253444	0.915977961433	0.847107438017	0.847107438017	0.809228650138	0.364325068871	0.0599173553719	0	0	0	0	0
chr4	106067031	106200973	6038	TET2	+	Whole-Gene	protein_coding	26	94.4196753892	22.7685707434	0.664292812189	1.0	0.997184498178	0.997184498178	0.997184498178	0.964557800596	0.42116594899	0	0	0	0	0
chr4	153242409	153457253	2618	FBXW7	.	Whole-Gene	protein_coding	16	76.0206264324	36.3845085616	0.397631779985	1.0	1.0	0.979755538579	0.920550038197	0.776165011459	0.266233766234	0	0	0	0	0
chr5	38475064	38608456	3294	LIFR	.	Whole-Gene	protein_coding	14	42.6156648452	18.6112938959	0.379781420765	1.0	1.0	1.0	0.853673345477	0.278992106861	0.00789313904068	0	0	0	0	0
chr5	38938020	39074510	5199	RICTOR	.	Whole-Gene	protein_coding	6	42.2286978265	18.8913926702	0.425851125216	1.0	1.0	0.989421042508	0.86978265051	0.303327562993	0.0186574341219	0	0	0	0	0
chr5	40759480	40798476	1780	PRKAA1	.	Whole-Gene	protein_coding	15	44.2134831461	30.3176205336	0.493258426966	1.0	1.0	1.0	0.954494382022	0.334269662921	0.0713483146067	0	0	0	0	0
chr5	56111400	56191979	4539	MAP3K1	+	Whole-Gene	protein_coding	24	75.5014320335	27.8641336681	0.459131967394	1.0	1.0	1.0	0.999779687156	0.822648160388	0.158404935008	0	0	0	0	0
chr5	67511547	67597649	2399	PIK3R1	+	Whole-Gene	protein_coding	22	63.2130054189	26.0046021052	0.516048353481	0.983326385994	0.983326385994	0.983326385994	0.974989578991	0.701542309296	0.0962901208837	0	0	0	0	0
chr5	86563704	86687748	3231	RASA1	+	Whole-Gene	protein_coding	5	51.2135561746	49.5528969521	0.233364283504	1.0	1.0	0.97802537914	0.723924481585	0.324357783968	0.156607861343	0	0	0	0	0
chr5	112043194	112181936	8751	APC	+	Whole-Gene	protein_coding	24	62.6409553194	30.7065911712	0.34578905268	0.993829276654	0.993829276654	0.993829276654	0.982516283853	0.607816249571	0.0802194034967	0	0	0	0	0
chr5	170814119	170838141	894	NPM1	+	Whole-Gene	protein_coding	14	46.0	37.653374705	0.404921700224	1.0	1.0	1.0	0.864653243848	0.332214765101	0.127516778523	0	0	0	0	0
chr5	176513886	176525145	2483	FGFR4	+	Whole-Gene	protein_coding	67	173.611759968	44.8751332277	0.716069271043	1.0	1.0	1.0	1.0	1.0	0.956101490133	0	0	0	0	0
chr5	176560025	176727216	7435	NSD1	+	Whole-Gene	protein_coding	19	98.6788164089	35.9400588434	0.489979825151	0.988702084734	0.988702084734	0.988702084734	0.985474108944	0.93261600538	0.470746469401	0	0	0	0	0
chr6	26055967	26056699	642	HIST1H1C	.	Whole-Gene	protein_coding	162	247.501557632	42.4337214263	0.869158878505	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0
chr6	26158348	26171577	381	HIST1H2BD	+	Whole-Gene	protein_coding	210	546.708661417	224.762100311	0.356955380577	1.0	1.0	1.0	1.0	1.0	1.0	0.469816272966	0	0	0	0
chr6	36644304	36655116	597	CDKN1A	+	Whole-Gene	protein_coding	44	121.445561139	36.5394677613	0.72864321608	1.0	1.0	1.0	1.0	0.978224455611	0.730318257956	0	0	0	0	0
chr6	41902670	42018095	1031	CCND3	.	Whole-Gene	protein_coding	43	163.979631426	84.6561285961	0.828322017459	1.0	1.0	1.0	1.0	0.98157129001	0.890397672163	0	0	0	0	0
chr6	117609462	117747018	7078	ROS1	.	Whole-Gene	protein_coding	14	42.5443628144	17.0107435279	0.499576151455	0.995196383159	0.995196383159	0.995196383159	0.903079966092	0.281011585194	0.00720542526137	0	0	0	0	0
chr6	151977825	152450754	1871	ESR1	+	Whole-Gene	protein_coding	0	80.2346338856	40.4973357645	0.485836451096	0.994655264564	0.955638695885	0.955638695885	0.954035275254	0.808658471406	0.284874398717	0	0	0	0	0
chr6	157099062	157531913	7273	ARID1B	+	Whole-Gene	protein_coding	41	96.7984325588	49.7070733327	0.385123057885	0.96548879417	0.96548879417	0.96548879417	0.946377010862	0.885741784683	0.447133232504	0	0	0	0	0
chr7	6414153	6443608	636	RAC1	+	Whole-Gene	protein_coding	21	76.9182389937	45.8547705458	0.300314465409	1.0	1.0	1.0	0.918238993711	0.602201257862	0.408805031447	0	0	0	0	0
chr7	26191859	26226745	2133	NFE2L3	+	Whole-Gene	protein_coding	27	124.092358181	53.214117093	0.728082512893	1.0	1.0	1.0	1.0	0.965775902485	0.772151898734	0	0	0	0	0
chr7	55086713	55324313	4084	EGFR	+	Whole-Gene	protein_coding	21	142.91748286	56.3975821126	0.457149853085	1.0	1.0	1.0	0.997306562194	0.975514201763	0.802154750245	0	0	0	0	0
chr7	81328321	81399754	2280	HGF	.	Whole-Gene	protein_coding	30	62.7105263158	20.8218102943	0.528070175439	1.0	0.96798245614	0.96798245614	0.96798245614	0.78201754386	0.0188596491228	0	0	0	0	0
chr7	92234234	92465908	981	CDK6	.	Whole-Gene	protein_coding	41	122.301732926	62.187843808	0.577981651376	1.0	1.0	1.0	1.0	0.948012232416	0.586136595311	0	0	0	0	0
chr7	106505722	106547590	3309	PIK3CG	+	Whole-Gene	protein_coding	55	167.936838924	71.4074248058	0.383197340586	1.0	1.0	1.0	1.0	1.0	0.780296161982	0	0	0	0	0
chr7	116312443	116438440	4096	MET	+	Whole-Gene	protein_coding	38	118.665283203	37.6605096893	0.46337890625	1.0	0.989501953125	0.989501953125	0.989501953125	0.972412109375	0.659912109375	0	0	0	0	0
chr7	140419126	140624564	2324	BRAF	.	Whole-Gene	protein_coding	21	83.1553356282	33.3991028127	0.514629948365	1.0	1.0	1.0	0.996987951807	0.868330464716	0.32487091222	0	0	0	0	0
chr7	142552791	142568847	3066	EPHB6	+	Whole-Gene	protein_coding	52	198.650032616	54.4782534436	0.591976516634	1.0	1.0	1.0	1.0	1.0	0.946510110894	0	0	0	0	0
chr7	148504474	148581413	2277	EZH2	.	Whole-Gene	protein_coding	46	99.6741326307	33.3279982978	0.500219587176	0.999121651296	0.990777338603	0.990777338603	0.990777338603	0.963987703118	0.416776460255	0	0	0	0	0
chr7	151832009	152133090	14547	KMT2C	.	Whole-Gene	protein_coding	26	107.78277308	55.3528260509	0.385646525057	1.0	1.0	1.0	1.0	0.937169175775	0.501134254485	0.00281845053963	0	0	0	0
chr8	22545171	22550815	1217	EGR3	.	Whole-Gene	protein_coding	114	181.66967954	43.8493551825	0.889893179951	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0
chr8	26149006	26230196	1263	PPP2R2A	+	Whole-Gene	protein_coding	13	38.1971496437	20.4588239545	0.471100554236	1.0	1.0	1.0	0.802850356295	0.21694378464	0.0055423594616	0	0	0	0	0
chr8	38268655	38326352	2698	FGFR1	.	Whole-Gene	protein_coding	38	105.706078577	42.0408301673	0.524462564863	0.944032616753	0.944032616753	0.944032616753	0.944032616753	0.936249073388	0.55485544848	0	0	0	0	0
chr8	55370494	55373448	1245	SOX17	+	Whole-Gene	protein_coding	62	157.744578313	51.4226738537	0.539759036145	1.0	1.0	1.0	1.0	1.0	0.850602409639	0	0	0	0	0
chr8	117858173	117887105	1896	RAD21	.	Whole-Gene	protein_coding	25	52.305907173	15.0489349732	0.487341772152	1.0	1.0	1.0	1.0	0.502637130802	0	0	0	0	0	0
chr8	117778741	117861702	1062	UTP23	+	Whole-Gene	protein_coding	28	89.6082862524	77.1873564232	0.442561205273	0.929378531073	0.929378531073	0.929378531073	0.929378531073	0.79472693032	0.366290018832	0	0	0	0	0
chr8	128747679	128753674	280	MYC	+	Whole-Gene	protein_coding	295	939.117857143	283.259239609	0.703571428571	1.0	1.0	1.0	1.0	1.0	1.0	0.853571428571	0.492857142857	0	0	0
chr8	144939496	144952632	7263	EPPK1	.	Whole-Gene	protein_coding	77	296.530083987	410.444127193	0.143191518656	1.0	1.0	1.0	1.0	1.0	0.996420212034	0.0824728073799	0.066363761531	0	0	0
chr9	21967750	21995300	927	CDKN2A	.	Whole-Gene	protein_coding	138	186.810140237	66.5133397387	0.583603020496	0.933117583603	0.933117583603	0.933117583603	0.933117583603	0.920172599784	0.88996763754	0	0	0	0	0
chr9	22002901	22009362	498	CDKN2B	.	Whole-Gene	protein_coding	146	247.815261044	26.4627875427	0.981927710843	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0
chr9	80331002	80646374	1129	GNAQ	.	Whole-Gene	protein_coding	74	57.9902568645	23.7254759155	0.615589016829	0.956598759965	0.956598759965	0.956598759965	0.953941541187	0.641275465013	0.0416297608503	0	0	0	0	0
chr9	120466609	120479149	2520	TLR4	+	Whole-Gene	protein_coding	53	101.492063492	22.1323744886	0.796031746032	1.0	1.0	1.0	1.0	1.0	0.456349206349	0	0	0	0	0
chr9	135766734	135820020	3567	TSC1	.	Whole-Gene	protein_coding	26	139.165965798	54.7508815153	0.480796187272	1.0	1.0	1.0	1.0	0.967760022428	0.741799831791	0	0	0	0	0
chr9	139388895	139440314	7668	NOTCH1	.	Whole-Gene	protein_coding	52	173.214788732	51.5436230394	0.578899321857	1.0	1.0	1.0	1.0	1.0	0.92788210746	0	0	0	0	0
chrX	40944887	41095832	7713	USP9X	+	Whole-Gene	protein_coding	28	59.7767405679	19.16618604	0.571891611565	1.0	1.0	1.0	1.0	0.703357967069	0.032153507066	0	0	0	0	0
chrX	44732756	44971847	4470	KDM6A	+	Whole-Gene	protein_coding	37	60.84049217	50.3492839689	0.438031319911	0.975838926174	0.975838926174	0.975838926174	0.935346756152	0.602684563758	0.0541387024609	0	0	0	0	0
chrX	47004267	47046212	2793	RBM10	+	Whole-Gene	protein_coding	19	65.4174722521	24.253910607	0.442176870748	1.0	1.0	1.0	0.990691013247	0.722520587182	0.0855710705335	0	0	0	0	0
chrX	47420515	47431307	1689	ARAF	+	Whole-Gene	protein_coding	33	86.6862048549	24.213950219	0.608644168147	1.0	1.0	1.0	1.0	0.946714031972	0.251628182356	0	0	0	0	0
chrX	53220502	53254604	4777	KDM5C	.	Whole-Gene	protein_coding	28	84.1088549299	26.50233477	0.616705045007	1.0	1.0	1.0	1.0	0.966715511828	0.156164957086	0	0	0	0	0
chrX	53401069	53449677	3802	SMC1A	.	Whole-Gene	protein_coding	26	78.1983166754	27.039319419	0.521304576539	1.0	1.0	1.0	1.0	0.852709100473	0.182009468701	0	0	0	0	0
chrX	63404996	63425624	3466	AMER1	.	Whole-Gene	protein_coding	69	107.47864974	16.4335046922	0.895556837853	1.0	1.0	1.0	1.0	1.0	0.687536064628	0	0	0	0	0
chrX	66764464	66950461	2712	AR	+	Whole-Gene	protein_coding	40	95.1460176991	40.3563388729	0.386799410029	1.0	1.0	1.0	1.0	0.93104719764	0.510693215339	0	0	0	0	0
chrX	70586113	70752224	5864	TAF1	+	Whole-Gene	protein_coding	33	87.3260572988	38.1964473962	0.527285129604	0.987380627558	0.987380627558	0.987380627558	0.987210095498	0.899897680764	0.290586630286	0	0	0	0	0
chrX	76760355	77041702	7543	ATRX	.	Whole-Gene	protein_coding	12	47.9721596182	16.5905619222	0.540898846613	1.0	1.0	1.0	0.944319236378	0.454063370012	0.0119315922047	0	0	0	0	0
chrX	123094061	123556514	3807	STAG2	+	Whole-Gene	protein_coding	19	55.9401103231	18.9478292444	0.586813764119	1.0	1.0	1.0	0.990281061203	0.643814026793	0.0212765957447	0	0	0	0	0
chrX	133507282	133562820	1207	PHF6	+	Whole-Gene	protein_coding	26	48.9345484673	16.6715388183	0.625517812759	1.0	1.0	1.0	1.0	0.353769676885	0	0	0	0	0	0
chrY	2654895	2655740	608	SRY	.	Whole-Gene	protein_coding	38	64.0641447368	9.72944005962	0.901315789474	1.0	1.0	1.0	1.0	0.894736842105	0	0	0	0	0	0
